FID,objectid,lad17cd,lad17nm,lad17nmw,bng_e,bng_n,long,lat,st_areasha,st_lengths,Shape__Are,Shape__Len,SHAPE
128,124,"E07000091","New Forest",,428999,106521,"-1.589360000000000","50.857471470000000",753089596.175787,205954.875812002,1888951493.19617,326103.409920782,"MULTIPOLYGON (((-1.83581261899588 51.0094222619988,-1.85280422196096 51.0050277115778,-1.87326408302719 50.9850121829471,-1.87423696403878 50.9876839781256,-1.87448162937032 51.0063305730385,-1.88674132171293 50.999527735391,-1.92787590068398 50.9976972344574,-1.94993597428345 50.9823105862268,-1.95682089498175 50.9898299324144,-1.95546558071567 50.978266331806,-1.94482964652039 50.9757484465689,-1.93921993599726 50.9696570531154,-1.92988882607834 50.9677958028313,-1.92098608590854 50.9614955081961,-1.90918349093896 50.9453266221008,-1.88040016010737 50.9249567677405,-1.87364432145208 50.9172258888872,-1.863488185824 50.9193888367895,-1.85105713020608 50.9288346651167,-1.84031950357344 50.9318833668966,-1.83445168041356 50.9293456053222,-1.81065808967276 50.9272033824856,-1.82040716507682 50.9121059188262,-1.8165419268142 50.9039481458121,-1.82495317235721 50.8957706149905,-1.83986988006075 50.8978900114554,-1.84855553218703 50.8898873561303,-1.84404328098034 50.8868294011545,-1.84797723552525 50.8823391340828,-1.84783218206358 50.8696864618645,-1.85353926231251 50.8665050121996,-1.85094373356272 50.8587249577509,-1.82951847980933 50.8553189306716,-1.81483262735636 50.8587011716273,-1.81137346173906 50.8645938795326,-1.80556572413235 50.8592184775075,-1.80549765664633 50.851990946696,-1.79994285660321 50.848449202467,-1.80335858531726 50.8444766247739,-1.79061492044422 50.8363141194303,-1.79665510382839 50.8332214416797,-1.79443681480999 50.8310295987978,-1.80363500798206 50.8300239589261,-1.80175630048729 50.8209758293611,-1.80727369861198 50.8162998781462,-1.80287359929401 50.8135120032576,-1.81183215095522 50.8087300563663,-1.80973550034389 50.8049568620842,-1.80137345969877 50.7997145043233,-1.80390495992825 50.7959652088358,-1.80086788601507 50.7941183019949,-1.80596719919885 50.7920207950403,-1.80096531345132 50.7918846660534,-1.79752276226219 50.7838364026926,-1.78786824551276 50.7788551166957,-1.78827683004237 50.7668695230105,-1.78342488463905 50.7646492694894,-1.7760648932826 50.7663528464227,-1.76888155844042 50.7697829484212,-1.77011733010313 50.7725488311782,-1.74905895682856 50.7795101230975,-1.73895962345847 50.7632705334556,-1.74465615101148 50.7560727428334,-1.74416871755885 50.7474553887605,-1.71359320039435 50.7522446118935,-1.68181880176013 50.751850045709,-1.68464543107821 50.7438210100447,-1.69254796708888 50.7373528291593,-1.65819238466082 50.734333882695,-1.63025695158042 50.729334216663,-1.58369825717275 50.7189688573093,-1.55398275030731 50.7059903438453,-1.5479366696276 50.7075156665189,-1.55486200288574 50.7143984351368,-1.55345572053078 50.7066142356327,-1.57954327583493 50.7177228442562,-1.57109797499525 50.7181858763445,-1.5649684351128 50.7209689414281,-1.56750021883685 50.7224684846401,-1.56037866497127 50.7210982704359,-1.55458712677326 50.7233793932902,-1.55251559591299 50.7277248487725,-1.54553614551933 50.7270107299245,-1.53107393692561 50.7370180962378,-1.53341830024103 50.7414006630253,-1.54180413958425 50.7397909684456,-1.53523684296084 50.7418045682017,-1.53732713542936 50.7451257463693,-1.53065138093333 50.7424408711196,-1.52592502867616 50.7445214998183,-1.52586666469872 50.7494726731673,-1.53166012722528 50.748731730856,-1.52756968099904 50.7532079700997,-1.53666496085861 50.7589610835283,-1.53677909243743 50.7630586037569,-1.53351358305791 50.762492612228,-1.5353457694256 50.7594603635596,-1.51378626707686 50.753230457766,-1.46749860570066 50.7597837381498,-1.46494426258914 50.7648439268568,-1.4621006172401 50.7608155868227,-1.41919821392219 50.7664747156669,-1.39238469496414 50.7769294248168,-1.39801798454099 50.7762814795578,-1.41297157735661 50.7839505178114,-1.40968829985698 50.790441861045,-1.41233385760382 50.8001026403251,-1.42284483148899 50.7999564711738,-1.42036434640859 50.8057031175136,-1.43994206566857 50.8103356399544,-1.439443447213 50.8140436268431,-1.44560905283026 50.8136018180006,-1.44708840266689 50.8186267274581,-1.45123024409459 50.8191570895108,-1.44865493959205 50.8201377242563,-1.43815492220512 50.8154393417902,-1.43598403030205 50.8099416035733,-1.42914272190674 50.8111258911421,-1.42648512108215 50.8075715459787,-1.4191397920353 50.8070647685517,-1.42007077020756 50.8002997711387,-1.41213932597076 50.8048695654099,-1.41407717776939 50.8026563534337,-1.4090043834527 50.800699982421,-1.40505849437137 50.7913786954352,-1.40872171758804 50.78665642387,-1.40052051354474 50.7843366273807,-1.40738694093841 50.7852926624897,-1.40351661548273 50.7834293680072,-1.38834171865021 50.7859098990206,-1.35254468138247 50.7840052403443,-1.34201257537928 50.7859985297125,-1.32779614221311 50.8029563529748,-1.30858369299668 50.8148454678632,-1.30691365484267 50.8199866008051,-1.31150682645059 50.8134607160881,-1.31398277932326 50.8158466843534,-1.31023191895667 50.8170530265257,-1.31551898730349 50.8211667567774,-1.31818313855574 50.8186661693795,-1.31737407435135 50.8179279868758,-1.31736063165892 50.8179302087503,-1.31456760063666 50.8153671674817,-1.31774716918887 50.8178172033173,-1.32597501412728 50.8165066291038,-1.32099385787132 50.8211186530439,-1.32751379311707 50.8239208871043,-1.32038368138884 50.8218849051682,-1.31930288428608 50.8244504538996,-1.32346036781762 50.8276644041887,-1.32838984864344 50.8239124648364,-1.32605596145988 50.8275500078232,-1.33924692272338 50.8264961898409,-1.34033661394654 50.8344032185516,-1.33456761751743 50.8374574906828,-1.34214106904364 50.8443376472229,-1.35055062700707 50.8463003357367,-1.35407562563982 50.841910948816,-1.35169828701715 50.846506408152,-1.36051272009151 50.8429123402371,-1.35270694720461 50.8481432559371,-1.37236879180846 50.8552490310383,-1.37678377538884 50.8538906797885,-1.37337131816642 50.8569765429086,-1.38156767011136 50.8590140234587,-1.37916023177275 50.860137866292,-1.3842239228756 50.862964130233,-1.38831643924127 50.864357026987,-1.39569002180468 50.8691012508363,-1.40076828016467 50.8719465861659,-1.39750162201519 50.8747686037808,-1.42007243382078 50.89090580931,-1.421849783386 50.8950260970159,-1.43108084547638 50.8944607042646,-1.42450777173035 50.8948791678236,-1.43037163976802 50.8980390558618,-1.44157538555255 50.9017262167732,-1.44408122955204 50.8992201902782,-1.44196390714915 50.9020536063582,-1.45235887619892 50.9003024160922,-1.46262171779235 50.9025202108417,-1.46223541226872 50.9028511493268,-1.46194090429552 50.9031015996469,-1.46184036143866 50.9031874400316,-1.46163216727598 50.9033654697799,-1.47824154817066 50.911976245717,-1.48494149818678 50.909364145966,-1.49133375201431 50.9119353623181,-1.48498143566367 50.9096124531126,-1.47840964191064 50.912590317186,-1.47903916218398 50.9164474459712,-1.47406984112205 50.9117064804216,-1.47684600592186 50.9207208180943,-1.48772527891288 50.9280718782339,-1.48273080681362 50.9248774315952,-1.47896016731655 50.9268640273905,-1.48197717921463 50.9283045699092,-1.48584617410533 50.9321666366681,-1.48603648481103 50.9329996022684,-1.48604709731222 50.9330460528429,-1.48658493204431 50.9331742717456,-1.48674842037665 50.9331912618851,-1.49057736058808 50.9334912062046,-1.5002671176239 50.9345250273974,-1.50521502513068 50.9388174364948,-1.5076585257774 50.9412503310695,-1.50996921309813 50.950107794406,-1.52154068798604 50.9522267986961,-1.5291018296491 50.9503619008502,-1.53443887427581 50.9546088566461,-1.53427047194483 50.9590630756132,-1.54522666607734 50.9691131453414,-1.57568198844499 50.9607756756452,-1.58407499578276 50.9621178582956,-1.59008277390505 50.9512635819313,-1.5964955774034 50.9560717155475,-1.60774553851045 50.9549616472802,-1.61975086680367 50.9585669225707,-1.62339921057538 50.9546372712644,-1.63496498191888 50.9592422024058,-1.64637611513637 50.9494654489386,-1.66165999760679 50.9452778925552,-1.67688169474968 50.9496669661878,-1.69765138330289 50.9604324307847,-1.71961730875671 50.9767804593947,-1.74710160602169 50.9779412044166,-1.8003139644164 50.9913947995784,-1.80758352883718 50.9920455127762,-1.81542176154389 50.9859226497626,-1.83581261899588 51.0094222619988)),((-1.37763813134037 50.7809125256413,-1.39075156547113 50.7780682978964,-1.38692733652666 50.7773378078433,-1.37763813134037 50.7809125256413)),((-1.47824616441451 50.9288238701405,-1.48139091817855 50.9297119508422,-1.48086378721704 50.9295205077508,-1.48117662994805 50.9293184851016,-1.47966099429069 50.9274857374802,-1.47884352059878 50.927027666394,-1.47870970976112 50.9257947039088,-1.47824616441451 50.9288238701405)))"
129,125,"E07000092","Rushmoor",,486022,153944,"-0.768069980000000","51.278148649999999",38953501.216177,28059.1911497141,99444240.6403809,44849.7919352627,"POLYGON ((-0.767806087831371 51.3200843382103,-0.773295701294581 51.3167797614933,-0.778650808835631 51.3174860012248,-0.793037684003154 51.3080764259697,-0.789116276746157 51.3067284277596,-0.791397926905972 51.3035336736797,-0.796568634265413 51.3046669361846,-0.797070352428898 51.3023781828513,-0.802438108884854 51.2930234690957,-0.795948522028704 51.2868139830602,-0.797988530857662 51.2845841065987,-0.790292025571228 51.2821964825814,-0.807523792448214 51.2752915830433,-0.803417009537185 51.2722264555609,-0.804725641718365 51.269360327412,-0.804749572982636 51.2450647466987,-0.801740042708307 51.2390387624554,-0.798489926936888 51.2394145633536,-0.786900528312796 51.2418650981922,-0.781928756358637 51.2416713151041,-0.775856696334734 51.2419100871392,-0.76769511499494 51.2360692967921,-0.758721098050835 51.2338809757535,-0.745540379663864 51.2304563901334,-0.735786072535465 51.2376801646976,-0.738085619500846 51.2417416511371,-0.735865682924587 51.2485013855145,-0.730489797449791 51.2548997693587,-0.733300636233905 51.2597214722663,-0.731633239912722 51.2667907043409,-0.731093833435407 51.2803620904778,-0.733348692040472 51.2817911199784,-0.739400505043699 51.2989393611109,-0.745653333120149 51.3100329394131,-0.746389272971189 51.3106181541841,-0.758290665728951 51.3159255215188,-0.762903120039682 51.3187305287556,-0.764209331545531 51.3175932910923,-0.767806087831371 51.3200843382103))"
130,126,"E07000093","Test Valley",,434930,137329,"-1.502140050000000","51.134170529999999",628392100.848453,171478.578176525,1594447769.26343,273166.725548776,"MULTIPOLYGON (((-1.51628154812311 51.3393553048771,-1.52750728243899 51.3384659578415,-1.53231433963633 51.3230426036625,-1.53356185392415 51.3162235794494,-1.5252250185724 51.3070668975776,-1.52802242176449 51.2998082025572,-1.51951108458102 51.2959385808106,-1.52414658181275 51.2931609692636,-1.52280740170925 51.2870580082431,-1.53451117504177 51.2870924683139,-1.54258390872725 51.2812507350826,-1.53591642777953 51.2773039817856,-1.54051263215494 51.26083347866,-1.53056978424197 51.2626167886302,-1.52982022728447 51.2605141199772,-1.53595523194483 51.2486187191833,-1.54515980287615 51.2450984916643,-1.57763603598064 51.2556310641468,-1.60018632726322 51.253524310363,-1.6007063850817 51.250716985071,-1.60742610681486 51.2527700637075,-1.61039319584532 51.2429796328064,-1.61933559093829 51.2412178206195,-1.62685337682181 51.2286414324287,-1.63354082450099 51.2175159565149,-1.65349635759636 51.2204676453405,-1.68978806224739 51.2147685872006,-1.69406517330019 51.2038696580312,-1.66883538879457 51.1907722662754,-1.66945180584535 51.184806812995,-1.67236777185584 51.1785439063328,-1.65704022775781 51.1593063778857,-1.65398638197362 51.1559694621078,-1.66083610065889 51.1344218193952,-1.66297542061703 51.12719199337,-1.64058140368637 51.1253826668212,-1.62624982085582 51.1173383773208,-1.63093101441874 51.111154004154,-1.62695651575928 51.1028641534227,-1.63630735847309 51.0928421502457,-1.6277285317803 51.0780113470763,-1.63496031495275 51.0408872630768,-1.632375749954 51.0327797080419,-1.61945709662409 51.0330594504768,-1.59939671455919 51.023729375064,-1.6053674272659 51.0172581022714,-1.59752363475861 51.0080554084247,-1.60501407789021 51.0070055001057,-1.60908820129309 51.0098131501009,-1.61493014061068 51.0066564119141,-1.60607793189781 51.0018978050512,-1.61723097131332 51.0041820422324,-1.62880469881456 50.9990945293356,-1.62521299075111 50.9903307345158,-1.61895383220068 50.987366335687,-1.61964214748905 50.9829964278178,-1.61441870502494 50.9794947380402,-1.60292295662954 50.9785219275279,-1.61975086680367 50.9585669225707,-1.60774553851045 50.9549616472802,-1.5964955774034 50.9560717155475,-1.59008277390505 50.9512635819313,-1.58407499578276 50.9621178582956,-1.57568198844499 50.9607756756452,-1.54522666607734 50.9691131453414,-1.53427047194483 50.9590630756132,-1.53443887427581 50.9546088566461,-1.5291018296491 50.9503619008502,-1.52154068798604 50.9522267986961,-1.50996921309813 50.950107794406,-1.5076585257774 50.9412503310695,-1.50521502513068 50.9388174364948,-1.5002671176239 50.9345250273974,-1.49057736058808 50.9334912062046,-1.48674842037665 50.9331912618851,-1.48605614327579 50.9333108578046,-1.48572665680585 50.9328871111625,-1.48488407585574 50.9326893503974,-1.48490431867337 50.9326624720165,-1.48568251164329 50.9321659154591,-1.48569406900362 50.9321497853898,-1.48139091817855 50.9297119508422,-1.47824616441451 50.9288238701405,-1.47969195683147 50.9345672447576,-1.47732130366168 50.9285643350181,-1.46410852115324 50.9351064163862,-1.45942370248897 50.9431969664272,-1.45595557540442 50.9460683440784,-1.45100815842505 50.9443266614813,-1.44954581112644 50.9499113532644,-1.44129347861928 50.9470556970741,-1.4357168679291 50.9489920110789,-1.42378364849339 50.9472304982258,-1.42103802788317 50.9516771981693,-1.40961057300386 50.9497593944443,-1.40613979539366 50.9561274527552,-1.40135713722617 50.9503900709842,-1.39286139823815 50.9493821662693,-1.39083168987943 50.9465352288187,-1.37989189535966 50.9475180694823,-1.37403411161731 50.9539758069676,-1.38447808687224 50.9562688310849,-1.38294488007474 50.9607650903039,-1.39276404294998 50.9644873692398,-1.39554154053294 50.9704746250698,-1.39238247591044 50.9762718646168,-1.39595955231805 50.9789747245248,-1.39105285330581 50.982857372495,-1.39715722989343 50.9904391271496,-1.39964301518242 50.9946739433834,-1.3919330473575 50.9992193332205,-1.3929746601552 51.0043613183766,-1.39437444216997 51.0097137114217,-1.3985237421367 51.0082818948109,-1.41119838885955 51.0141114831913,-1.4210254607057 51.0138170878054,-1.42998470671776 51.0240667176849,-1.43968473627145 51.0244131040341,-1.44479051772743 51.0275308054457,-1.44716580144313 51.0346146534512,-1.45650350399446 51.0411222572967,-1.44711742232304 51.0522035370499,-1.4360442577704 51.0595395819798,-1.41546996770917 51.0626722998973,-1.41007569031712 51.0766894493137,-1.41585570243358 51.0771276501032,-1.41196295648772 51.0855591752722,-1.41453469377614 51.0956920149473,-1.42997619272629 51.0944310756775,-1.4311743753309 51.0981470592937,-1.43629308129551 51.0978886385901,-1.43627217940093 51.1120424140732,-1.43141669150899 51.116785736871,-1.41843897695878 51.109909413919,-1.41436593727524 51.1128755020755,-1.41155229030106 51.110684354394,-1.40366938992347 51.1130399678388,-1.40698821630966 51.1206004585206,-1.38025216032408 51.1241183071161,-1.37022272037128 51.1291418460635,-1.37776443418999 51.1363310413702,-1.36659926860477 51.1478523815693,-1.34821277905667 51.1555270838035,-1.34769582582257 51.1595248845447,-1.33687658286781 51.159106267339,-1.33721964263215 51.167383738445,-1.32864275047777 51.1716808782288,-1.33102401451762 51.1739776941121,-1.30882299402483 51.1947389146398,-1.34093898176828 51.1845790338055,-1.34161164145252 51.2056541363903,-1.35817805148122 51.2120207147585,-1.36004091360604 51.204567392719,-1.36886226154435 51.2024067638829,-1.38366598757588 51.2149002460874,-1.42109103401922 51.2237362124901,-1.42763319964794 51.2270289604966,-1.42779456703802 51.2335309984231,-1.4431473330349 51.2480130394788,-1.46015235806283 51.2558905705889,-1.4469501955618 51.2679188670647,-1.42205910800741 51.2774095320853,-1.41684858117811 51.282874343338,-1.41926111849528 51.2930265415312,-1.42865103002015 51.3003902323682,-1.41840120189912 51.3264210820806,-1.42330334873075 51.3309241889088,-1.42182985697645 51.3358938781774,-1.42969282351209 51.33653028435,-1.498298923396 51.3293760932154,-1.51628154812311 51.3393553048771)),((-1.48122779542402 50.9294736493375,-1.48130795832167 50.929618002042,-1.48584617410533 50.9321666366681,-1.48197717921463 50.9283045699092,-1.48122779542402 50.9294736493375)))"
1,1,"E06000001","Hartlepool",,447157,531476,"-1.270230050000000","54.676158909999998",93652653.0114521,59467.5022911999,279607194.420593,102733.181863065,"POLYGON ((-1.25856139749518 54.7260554502136,-1.27025176689004 54.7271686859839,-1.29030145719353 54.718397844389,-1.30367367900776 54.718507673146,-1.30132668034302 54.7081010481966,-1.31384948676202 54.7012275080409,-1.31350815834194 54.6970854042236,-1.31949501012436 54.6912885974476,-1.34465811961702 54.6908187686208,-1.33444033203908 54.6890466094534,-1.33094576836857 54.6821336600491,-1.33303840685795 54.6726525823662,-1.34353013669347 54.6686208964021,-1.34785151353133 54.6624209254256,-1.34122267085354 54.6502432597922,-1.3837639545523 54.6462430004831,-1.38089831635091 54.6439170665585,-1.36783184633449 54.6434713639809,-1.35682697656353 54.6383764724181,-1.33971827927458 54.6362472154562,-1.33506092902939 54.6313239662612,-1.32886363885126 54.6440016074967,-1.31636432694394 54.6452348506643,-1.30697991125713 54.6369497638748,-1.29821856773725 54.6355108616733,-1.29619907336147 54.6280276518648,-1.27987525001268 54.6282462704903,-1.26747852934338 54.6245583113569,-1.25076824073135 54.6253027006752,-1.2538321729621 54.6274874139987,-1.25038399515211 54.6253084091993,-1.23780034179246 54.6264720443078,-1.23745630735322 54.6265038384352,-1.23702017946639 54.6269653540265,-1.23412762399281 54.6300259895153,-1.23594969854353 54.6336774296021,-1.23329057395399 54.6309115780273,-1.23408119823661 54.6290249375937,-1.23205028941903 54.6258621862653,-1.22694994118614 54.6270746044345,-1.22307665163446 54.6265580257845,-1.22363403634416 54.6240453200459,-1.21894962758845 54.6233081701204,-1.2158419811273 54.6235352841523,-1.21236953068846 54.62227235872,-1.20070136386031 54.6230470065544,-1.19037161443516 54.6312875116319,-1.19420645475549 54.6350866022308,-1.17682205711261 54.6323429544304,-1.16042470977602 54.6351924367519,-1.17308723543994 54.6334057765964,-1.16766196361315 54.63910394458,-1.1680748788801 54.646202740836,-1.15780060347761 54.6483802654651,-1.1647609148146 54.6476052896704,-1.17610694082938 54.6536285982863,-1.19848868836059 54.6795241340977,-1.19885425433505 54.6853833126351,-1.19408145176686 54.6882006399349,-1.19867872740656 54.6862575159248,-1.19788241924514 54.6918054066383,-1.19264115915988 54.6885487502105,-1.19593995199308 54.6923614559843,-1.1880325409259 54.6933602766686,-1.19632938391717 54.6985649532667,-1.19277511914801 54.700491460298,-1.18489071451053 54.6932916098874,-1.17701752037343 54.6946474914756,-1.17398117679041 54.6918238881323,-1.17524676351384 54.6965864457725,-1.2099659906677 54.7089165228281,-1.24283952063534 54.722263897742,-1.2518649919646 54.7196229880484,-1.25856139749518 54.7260554502136))"
131,127,"E07000094","Winchester",,453115,125901,"-1.243929980000000","51.030021669999996",660528974.560818,154912.616549316,1668705463.60742,246202.715760406,"POLYGON ((-1.22785304395302 51.1904858136993,-1.24854808237874 51.1910060050356,-1.29975796339186 51.1967462262179,-1.30882299402483 51.1947389146398,-1.33102401451762 51.1739776941121,-1.32864275047777 51.1716808782288,-1.33721964263215 51.167383738445,-1.33687658286781 51.159106267339,-1.34769582582257 51.1595248845447,-1.34821277905667 51.1555270838035,-1.36659926860477 51.1478523815693,-1.37776443418999 51.1363310413702,-1.37022272037128 51.1291418460635,-1.38025216032408 51.1241183071161,-1.40698821630966 51.1206004585206,-1.40366938992347 51.1130399678388,-1.41155229030106 51.110684354394,-1.41436593727524 51.1128755020755,-1.41843897695878 51.109909413919,-1.43141669150899 51.116785736871,-1.43627217940093 51.1120424140732,-1.43629308129551 51.0978886385901,-1.4311743753309 51.0981470592937,-1.42997619272629 51.0944310756775,-1.41453469377614 51.0956920149473,-1.41196295648772 51.0855591752722,-1.41585570243358 51.0771276501032,-1.41007569031712 51.0766894493137,-1.41546996770917 51.0626722998973,-1.4360442577704 51.0595395819798,-1.44711742232304 51.0522035370499,-1.45650350399446 51.0411222572967,-1.44716580144313 51.0346146534512,-1.44479051772743 51.0275308054457,-1.43968473627145 51.0244131040341,-1.42998470671776 51.0240667176849,-1.4210254607057 51.0138170878054,-1.41119838885955 51.0141114831913,-1.3985237421367 51.0082818948109,-1.39437444216997 51.0097137114217,-1.3929746601552 51.0043613183766,-1.37884664971204 51.0029471974666,-1.3571376226649 50.9984360684472,-1.34276548678043 50.9908887759888,-1.34656632198005 50.981399519392,-1.34405729486061 50.9848620199743,-1.33547160430121 50.9835070079569,-1.33039081297889 50.9837479345226,-1.32767805843907 50.9801200668619,-1.32272810017224 50.9875483139821,-1.31639374241089 50.9851250188131,-1.29315028804231 50.9837136649408,-1.29342815484256 50.9741453114245,-1.27538863846335 50.9738854163991,-1.27207095607736 50.9790984711695,-1.26655430146428 50.9801565988667,-1.25815427374658 50.9783418918475,-1.26996903875407 50.9655297916129,-1.29109276730851 50.9508290476425,-1.29038757317246 50.9465550074829,-1.28472575092277 50.9363785841817,-1.27369085804661 50.9357026791583,-1.26720715632162 50.9293430388954,-1.26423731977203 50.9205015625412,-1.26758154128803 50.915552201448,-1.26872988267357 50.9096339937623,-1.26243173584704 50.9041295687723,-1.25893305806629 50.9050256359343,-1.26203248119967 50.9037421835002,-1.25724074884031 50.9025978377564,-1.25465730410539 50.9043447259316,-1.25149969087159 50.9033603766032,-1.2484968218017 50.903251326957,-1.25161750668533 50.8990520211117,-1.25052707844077 50.9024122955762,-1.25062735864371 50.9031981074307,-1.25824101304816 50.9024019355928,-1.26551166328627 50.8977478238238,-1.25467949512188 50.8870183902368,-1.25528595229388 50.8749277848705,-1.25349737742314 50.8723858082888,-1.2366093062032 50.8637564327967,-1.22965030594145 50.8606050010515,-1.2290094475504 50.8612114648631,-1.22355834924135 50.867572565078,-1.21595663247953 50.8750493690245,-1.19796096885688 50.875896438579,-1.19581303515011 50.8849996536809,-1.18817017537432 50.8839503255575,-1.18831011734555 50.8880053187977,-1.18059335155045 50.8879837637027,-1.16721763915903 50.8894331617656,-1.15000240462696 50.8793815224638,-1.15169994433777 50.8702749169854,-1.14453091382446 50.866658616291,-1.1432768742832 50.8590925207362,-1.13279624201268 50.8582038279331,-1.11584760240294 50.8582717226931,-1.09077691373681 50.8585816200298,-1.07563166063398 50.8563940675335,-1.06573736321832 50.8584627052503,-1.05433966591379 50.8551065881044,-1.05401492129355 50.8565508021926,-1.04868539262188 50.8645785608396,-1.05461663668945 50.8674487936797,-1.0473811471308 50.8657496105119,-1.04569645230499 50.8705794203947,-1.04649293162636 50.8740994877876,-1.04041892425777 50.8778060345768,-1.03822545712389 50.8795425315456,-1.0352436652073 50.8808964819525,-1.04449585468605 50.8833433119472,-1.04757177189792 50.890550310464,-1.03411591446759 50.9041626445471,-1.04847861430272 50.9026414730017,-1.04478693374275 50.9162615146978,-1.03635426175624 50.922030279284,-1.03937311617642 50.9277791581323,-1.03658943712582 50.9317283616641,-1.03798169681449 50.9453019844427,-1.03568956881127 50.9515169059246,-1.04625469142364 50.9547099359636,-1.04523633263212 50.9686322717836,-1.0535654343938 50.9709158774068,-1.05552882492109 50.977552112529,-1.0633661133518 50.9776917368068,-1.06951320464285 50.993694566283,-1.06878696596208 51.008551866947,-1.06234359179018 51.0201125304802,-1.06494031030739 51.0309334103203,-1.07278526427007 51.0312881568318,-1.07378581907446 51.0339641441858,-1.05377454211046 51.0472316691604,-1.0621962545104 51.0445189880981,-1.06733738254762 51.0476391783349,-1.08168287810756 51.046426346129,-1.09066030412461 51.0549459211647,-1.0888529793791 51.0606654693218,-1.09499911378979 51.0636618114519,-1.09198704526494 51.0675718366299,-1.10713722606193 51.0788949893245,-1.10812648251826 51.0885460925848,-1.10044331713762 51.0939997646687,-1.08581503573249 51.0972478413817,-1.08328783008028 51.1029293412341,-1.07254497461605 51.1074677019744,-1.08495510210286 51.1095644958824,-1.09392528574692 51.1077683338045,-1.09053271234823 51.1119981404095,-1.0950428554493 51.1403461359247,-1.11201658917536 51.1365859917806,-1.12972074455936 51.1386010910413,-1.13180487841333 51.1436227079001,-1.15178205512968 51.138972582181,-1.15101146140898 51.1361766086982,-1.17428883826433 51.1335401455289,-1.18656565081103 51.1381807537114,-1.18444502430453 51.1443106109835,-1.20367918177253 51.1502269474452,-1.21339784078596 51.1519508451033,-1.21435978043373 51.1587051714238,-1.18557231194194 51.1639886799573,-1.18169605509673 51.1752498984363,-1.19292068630426 51.1793769409302,-1.1895942849194 51.1824105348313,-1.20103168585916 51.1856318740421,-1.20656057825877 51.1807020089271,-1.22785304395302 51.1904858136993))"
2,2,"E06000002","Middlesbrough",,451141,516887,"-1.210989950000000","54.544670099999998",54102543.5603282,38474.5329538984,160528503.223877,66265.3149551798,"MULTIPOLYGON (((-1.21570933886158 54.5810670921002,-1.25170846109163 54.5906769508933,-1.257158193984 54.5871382075184,-1.2604084599724 54.571694311585,-1.26797217399742 54.5673610222792,-1.28159233780471 54.56470855149,-1.27819146561936 54.5608509437873,-1.27066608741271 54.5563708027179,-1.27619602720347 54.5488152460271,-1.27626563048091 54.5487284202248,-1.28543171083754 54.5362499522611,-1.28425864348395 54.528572268445,-1.27929331049632 54.5178119642481,-1.26386274018342 54.512545417558,-1.23486590566308 54.5103160445466,-1.22013631077594 54.5109411330488,-1.20728883721426 54.5081455327646,-1.1954849899915 54.5066323516497,-1.18509381788009 54.5072853010253,-1.17439150660018 54.5028943787689,-1.14619694920377 54.5028216114649,-1.13736871923178 54.5149951309663,-1.15974002033638 54.5158365036056,-1.16499433620363 54.5219428244882,-1.16156713473973 54.5250601389945,-1.18080703431901 54.5335221830681,-1.19876354407665 54.5445645222533,-1.17682632484435 54.5515756736491,-1.16666291325378 54.5540530442894,-1.17072915297672 54.5574160887822,-1.17229309454115 54.5593015382507,-1.17774515175025 54.5684741686188,-1.19030924486692 54.5748759248668,-1.19055954147309 54.574970228797,-1.20030178904574 54.5769006898688,-1.20098059446838 54.5776330869056,-1.20281590656603 54.5802980853982,-1.20659014344969 54.5766068247601,-1.20481478215735 54.5799885889169,-1.21978316518874 54.5788817019454,-1.21570933886158 54.5810670921002)),((-1.19439921059334 54.5799098764881,-1.19706196361832 54.5817932634316,-1.20247338972573 54.5804091248721,-1.20089844400159 54.5776397324531,-1.19439921059334 54.5799098764881)))"
132,128,"E07000095","Broxbourne",,534742,204251,"-0.050730000000000","51.720798490000000",51356683.3599636,35975.4940810515,133683860.689845,58056.37196179,"POLYGON ((-0.0181333540147639 51.7805187437349,-0.0230271217563586 51.7735042414314,-0.0456187100989158 51.7702309539135,-0.048847507246693 51.7613459627545,-0.0524090692055955 51.7423449056203,-0.0554658825080222 51.7425358026415,-0.0574630366582288 51.7353899126572,-0.0583513772829182 51.7347013662471,-0.0986537302107752 51.7359464653713,-0.114083215870032 51.7208072573861,-0.105529294563466 51.7135701171396,-0.105779141322114 51.6918756442426,-0.0839100186185178 51.6899650044478,-0.0620167342136749 51.683008060528,-0.0489295001069826 51.6840493876745,-0.0333920808090135 51.6824944730808,-0.0119186760120882 51.6808778146802,-0.0184960891707206 51.6984341978203,-0.0197304300283719 51.7032742987138,-0.0175788118356754 51.7074034448785,-0.0154995436234141 51.7153277421163,-0.0141202607204418 51.7231208334742,-0.0137472604672234 51.7354001853364,-0.012980104560077 51.7427512748451,-0.0062337842812058 51.7417099407079,0.0012573858842205 51.7451364978529,0.0029142856674887 51.7537995872422,0.0041705817553679 51.7553716457648,0.0129923144720741 51.7574654526058,0.0140290563239142 51.7643799989678,0.0052295715992057 51.7709231704369,0.0034419850223383 51.7776215660304,0.0055741406450023 51.7800689412081,0.0002889178200449 51.779782224461,-0.0181333540147639 51.7805187437349))"
